sid	text	aspect	sentiment
3254	I have eaten there 3-4 times and the food was always good.	food	positive
1467	great eats, good times.	food	positive
970	Grilled whole fish wonderful, great spicing.	food	positive
3506	For years, I thought Tuscan cuisine was the best, but Salvatore converted me to the hearty Neapolitan fare on my first visit.	food	positive
1123	Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!	service	positive
2314	The service was great as well.	service	positive
397	Try the lobster teriyaki and the rose special roll.	food	positive
2987	The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!	food	positive
2987	The food was delicious, the atmosphere was relaxed, and we have now adopted Plate 347 as our Secret on Second!	ambience	positive
3457	From the moment we walked in they were more than accomodating even though the place was packed.	service	positive
3457	From the moment we walked in they were more than accomodating even though the place was packed.	ambience	negative
3473	It is LOUD, HOT and DARK.	ambience	negative
938	I found the food, service and value exceptional everytime I have been there.	food	positive
938	I found the food, service and value exceptional everytime I have been there.	service	positive
938	I found the food, service and value exceptional everytime I have been there.	price	positive
3177	We ate at this Thai place following the reviews but very unhappy with the foods.	food	negative
3017	I am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and I was still HUNGRY after my visit to this place!	food	negative
1366	The drinks are a saving grace, but service staff, please, get over yourselves.	food	positive
1366	The drinks are a saving grace, but service staff, please, get over yourselves.	service	negative
2309	There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.	service	negative
2785	The all-Italian staff is warm and engaging from the start.	service	positive
1638	The prices are exceptionally reasonable for food of this caliber.	price	positive
1638	The prices are exceptionally reasonable for food of this caliber.	food	positive
2472	If you go here - your focus should be the Tamarind Margaritas.	food	positive
260	The filet mignon dish was superb!	food	positive
3482	I had been a regular due to the consistently good food and ease of getting a table.	food	positive
3482	I had been a regular due to the consistently good food and ease of getting a table.	service	positive
2807	This place is the most Japanese it can ever get.	ambience	positive
3120	The food is good, I can't lie.	food	positive
3590	great food, lt's of it, more then one person can eat!	food	positive
1534	I didn't expect to like Nosh as much as I did, but the pastrami on challah sandwich I had was otherworldly, the soups are like Mom's, and the knishes give Yonah Schimmel's a run for its money.	food	positive
1778	The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.	ambience	neutral
3071	Cozy romantic atomosphere with only around 15 tables at most.	ambience	positive
47	This place is worth going even if only for their beer.	food	positive
2995	I really like both the scallops and the mahi mahi (on saffron risotto-yum!).	food	positive
2215	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	food	positive
2215	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	ambience	positive
2215	The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.	price	positive
2100	Do not get the Go Go Hamburgers, no matter what the reviews say.	food	negative
479	The sandwhiches are out-of-this world!	food	positive
1733	Decor is charming.	ambience	positive
1885	The food was very well prepared.	food	positive
1358	Really tasty spring rolls and noodles for a good price though.	food	positive
1358	Really tasty spring rolls and noodles for a good price though.	price	positive
3087	While most people can attest to spending over $50 on drinks in New York bars and hardly feeling a thing, the drinks here are plentiful and unique.	price	negative
2847	Complimentary stuff kept coming, and when the waiter saw me opening a gift, I received my dessert on a plate that had Happy Birthday written on it, with a candlevery nice touch, and attentive staff.	service	positive
418	The food arrived 20 minutes after I called, cold and soggy.	food	negative
418	The food arrived 20 minutes after I called, cold and soggy.	service	negative
871	If you go for the pre-theatre menu, it's an even greater deal.	price	positive
1556	The one up front will smile and say What can I get for you, brother?	service	neutral
966	The prices cannot be beat for the quality, quantity, freshness and taste.	price	positive
