speech	line_num	text
2004_lee_hsien_loong	1255	I went up, gave a five-minute speech, practising for the National Day Rally.
2004_lee_hsien_loong	1256	Just five minutes.
2004_lee_hsien_loong	1257	So, I said, "The region is opening up, opportunities are there, India is opening up.
2004_lee_hsien_loong	1258	Southeast Asia, Singapore, we offer you opportunities, the world is your oyster".
2004_lee_hsien_loong	1259	They nearly gave me a standing ovation.
2004_lee_hsien_loong	1260	So, if they can be confident of learning from us, there is no reason for us to doubt our ability to stay ahead of them and to keep on moving forward.
2004_lee_hsien_loong	1261	And the key is to commit ourselves to the task, heart and soul, which is what our athletes in Athens have been doing.
2004_lee_hsien_loong	1262	You've been watching the Games.
2004_lee_hsien_loong	1263	I think you were watching table tennis before we started this evening.
2004_lee_hsien_loong	1264	Ronald Susilo did well earlier.
2004_lee_hsien_loong	1265	He beat the World No 1, then he lost in the quarter-finals.
2004_lee_hsien_loong	1266	Li Jiawei beat the World No 2 in table tennis, but eventually, she lost and finished fourth.
2004_lee_hsien_loong	1267	I spoke to Jiawei just now after her game.
2004_lee_hsien_loong	1268	She was a bit down, of course.
2004_lee_hsien_loong	1269	So, she said, "Well, I am in the top four.
2004_lee_hsien_loong	1270	Very sad".
2004_lee_hsien_loong	1271	I said, "There's no reason to be sad.
2004_lee_hsien_loong	1272	We are proud of you.
2004_lee_hsien_loong	1273	You've done us well.
2004_lee_hsien_loong	1274	Yes, you've not got the top prize, but we will keep on trying.
2004_lee_hsien_loong	1275	We will keep on trying.
2004_lee_hsien_loong	1276	Sports isn't just medals.
2004_lee_hsien_loong	1277	It's doing our best, trying, trying again, overcoming setbacks, depending on each other, being part of Team Singapore".
2004_lee_hsien_loong	1278	And many of our athletes have made Singapore their home
2004_lee_hsien_loong	1279	and they've become part of our family and we should welcome them and celebrate them.
2004_lee_hsien_loong	1280	We may be small, but we have high hopes and big dreams and so long as we are a little red dot in the middle of Southeast Asia, let people know that we are a people who will keep on trying and never say die.
2004_lee_hsien_loong	1281	And with this spirit, the future is ours to make.
2004_lee_hsien_loong	1282	What do we see as a vision for Singapore?
2004_lee_hsien_loong	1283	I think this will always be work-in-progress because we will never be satisfied.
2004_lee_hsien_loong	1284	We always want to move on, do better.
2004_lee_hsien_loong	1285	But I think ours should be a future of opportunity and promise.
2004_lee_hsien_loong	1286	We should have a prospering economy, creating good jobs for all and having opportunities for our people to venture and to create new businesses and new openings and new possibilities for ourselves.
2004_lee_hsien_loong	1287	We should have an honest and capable government with leaders whom Singaporeans trust and can rely on.
2004_lee_hsien_loong	1288	We should have an open society which is welcoming of talent, which welcomes diverse views, is yet cohesive and has a sense of common purpose.
2004_lee_hsien_loong	1289	And we should be a community where every citizen counts, where everyone can develop his human potential to the full and everyone participates in building and repairing and upgrading this shared home which is Singapore.
2004_lee_hsien_loong	1290	So, we have a lot going for us.
2004_lee_hsien_loong	1291	Let's all work together to realise our dreams and to make this bright future for our people and for Singapore.
2004_lee_hsien_loong	1292	Thank you very much, indeed.
2020_lee_hsien_loong	1	My fellow Singaporeans,Every year, rain or shine, Singaporeans come together on the 9th of August for the National Day Parade, to celebrate the making of our nation, and renew our commitment to Singapore.
2020_lee_hsien_loong	2	National Day ParadeI have been privileged to attend almost every NDP since the first in 1966.
2020_lee_hsien_loong	3	One of the Parades I took part in was in 1968 at the Padang.
2020_lee_hsien_loong	4	The rain poured down, but the contingents stood steady, and marched past proudly, drenched, yet undaunted.
2020_lee_hsien_loong	5	We showed ourselves and the world that Singaporeans were rugged people, and had the steel in us to stand firm in adversity.
2020_lee_hsien_loong	6	Five years ago, SG50 was another memorable Parade.
2020_lee_hsien_loong	7	We celebrated our Golden Jubilee, and what we had achieved in Singapore.
2020_lee_hsien_loong	8	We also paid tribute to our founding Prime Minister, Mr Lee Kuan Yew.
2020_lee_hsien_loong	9	We mourned his passing that year, but also affirmed what he and the pioneer leaders stood for.
2020_lee_hsien_loong	10	In good years, our parades rejoice in our progress, and look forward to a better future together.
2020_lee_hsien_loong	11	In difficult years, we still hold National Day Parades, to renew our resolve to weather the storm and take Singapore through to better days.
2020_lee_hsien_loong	12	This year, National Day falls amidst COVID-19.
2020_lee_hsien_loong	13	We are not able to celebrate in our usual way, but we are determined still to hold the Parade as a symbol of our unity as a nation, like we have done every year since independence.
2020_lee_hsien_loong	14	We will have a smaller Parade at the Padang, and also ceremonies at seven other locations around the island this morning.
2020_lee_hsien_loong	15	Each location will symbolise one aspect of our response to COVID-19 – Providing medical care for Singaporeans at NCID; supporting our workforce with skills and jobs at the Lifelong Learning Institute; keeping learning going for our students at North Vista Secondary School; or sustaining our community spirit at Kampung Admiralty.
2020_lee_hsien_loong	16	We look forward to Singaporeans across the island, and also in far-flung lands, joining the Parade virtually and celebrating with one another.
2020_lee_hsien_loong	17	We will all share special moments like when the Red Lions land, the mobile column reaches our town, or the State Flag is flown past.
2020_lee_hsien_loong	18	We will all recite the Pledge and sing Majulah Singapura in our hearts together.
2020_lee_hsien_loong	19	Stories of everyday heroesThis NDP is also an opportunity for us to salute those on our frontline, fighting COVID-19.Many of them have gone way beyond the call of duty, and shown great generosity of spirit.
2020_lee_hsien_loong	20	Retired doctors and nurses volunteered to come back, donning PPE to serve on the front lines, in hospitals and migrant worker dormitories.
2020_lee_hsien_loong	21	Full-time national servicemen extended their terms to continue supporting COVID-19 operations.
2020_lee_hsien_loong	22	Public officers volunteered to be redeployed to organise and look after the migrant workers.
2020_lee_hsien_loong	23	Many Singaporeans stepped up to help others in need.
2020_lee_hsien_loong	24	Some went door to door distributing meals and groceries to the elderly and low-income households.
2020_lee_hsien_loong	25	Others refurbished donated laptops for needy students, for home-based learning.
2020_lee_hsien_loong	26	Thousands of public-spirited Singaporeans volunteered to be trained for swab operations.
2020_lee_hsien_loong	27	They served in the hot zones, including the dormitories and community care facilities.
2020_lee_hsien_loong	28	Migrant workers too played their part to support these operations.
2020_lee_hsien_loong	29	Their help was deeply appreciated by our SAF, Home Team and public officers.
2020_lee_hsien_loong	30	These selfless acts have made all the difference to our response to COVID-19.Bracing for economic difficulties aheadWe will need this unity and resilience more than ever.
2020_lee_hsien_loong	31	The crisis is far from over.
2020_lee_hsien_loong	32	Many countries brought COVID-19 under control and eased restrictions, only to see their cases rise sharply again.
2020_lee_hsien_loong	33	This can happen to us too, despite all our precautions.
2020_lee_hsien_loong	34	It will most likely take a year or two before a vaccine is widely available, and the threat of the virus is blunted.
2020_lee_hsien_loong	35	Until then, we have to maintain our vigilance and resolve, to keep ourselves, our loved ones and our neighbours all safe.
2020_lee_hsien_loong	36	We also need to be resilient in the face of the severe economic downturn.
2020_lee_hsien_loong	37	Singaporeans are understandably anxious and worried.
2020_lee_hsien_loong	38	Business closures, retrenchments and unemployment are all likely to go up in the coming months.
2020_lee_hsien_loong	39	But this is not the first economic crisis we have experienced.
2020_lee_hsien_loong	40	Just in the last quarter century, we have seen the Asian Financial Crisis (1997-1998), the aftermath of the 9/11 terrorist attacks (2001), and the Global Financial Crisis (2007-2009).
